customer_id,prob,default
102388,0.08651,0.0
102389,0.05373,0.0
102390,0.09432,0.0
102391,0.15717,0.0
102392,0.10076,0.0
102393,0.31952,1.0
102394,0.12634,0.0
102395,0.18051,0.0
102396,0.09706,0.0
102397,0.08978,0.0
102398,0.10099,0.0
102399,0.08366,0.0
102400,0.16892,0.0
102401,0.07033,0.0
102402,0.22449,0.0
102403,0.05537,0.0
102404,0.17528,0.0
102405,0.055,0.0
102406,0.05082,0.0
102407,0.07923,0.0
102408,0.07027,0.0
102409,0.06701,0.0
102410,0.16125,0.0
102411,0.27715,1.0
102412,0.23441,0.0
102413,0.16803,0.0
102414,0.08565,0.0
102415,0.06807,0.0
102416,0.11293,0.0
102417,0.09985,0.0
102418,0.12523,0.0
102419,0.39898,1.0
102420,0.12907,0.0
102421,0.26343,0.0
102422,0.47848,1.0
102423,0.24231,0.0
102424,0.05704,0.0
102425,0.05992,0.0
102426,0.25306,0.0
102427,0.08117,0.0
102428,0.17822,0.0
102429,0.11494,0.0
102430,0.14793,0.0
102431,0.05446,0.0
102432,0.58963,1.0
102433,0.04134,0.0
102434,0.07552,0.0
102435,0.09138,0.0
102436,0.24484,0.0
102437,0.37302,1.0
102438,0.18036,0.0
102439,0.19139,0.0
102440,0.05819,0.0
102441,0.15665,0.0
102442,0.76192,1.0
102443,0.0633,0.0
102444,0.04466,0.0
102445,0.77785,1.0
102446,0.55004,1.0
102447,0.43069,1.0
102448,0.18012,0.0
102449,0.08498,0.0
102450,0.11395,0.0
102451,0.18175,0.0
102452,0.28834,1.0
102453,0.51886,1.0
102454,0.62086,1.0
102455,0.27323,1.0
102456,0.10316,0.0
102457,0.11941,0.0
102458,0.71403,1.0
102459,0.31988,1.0
102460,0.1832,0.0
102461,0.46698,1.0
102462,0.17766,0.0
102463,0.3924,1.0
102464,0.30826,1.0
102465,0.38244,1.0
102466,0.05999,0.0
102467,0.07107,0.0
102468,0.34046,1.0
102469,0.07235,0.0
102470,0.09392,0.0
102471,0.079,0.0
102472,0.85364,1.0
102473,0.1165,0.0
102474,0.54674,1.0
102475,0.13567,0.0
102476,0.52365,1.0
102477,0.22784,0.0
102478,0.36383,1.0
102479,0.31416,1.0
102480,0.23655,0.0
102481,0.40373,1.0
102482,0.06986,0.0
102483,0.55979,1.0
102484,0.14247,0.0
102485,0.27663,1.0
102486,0.35166,1.0
102487,0.4518,1.0
102488,0.1779,0.0
102489,0.59238,1.0
102490,0.04611,0.0
102491,0.26328,0.0
102492,0.21689,0.0
102493,0.14332,0.0
102494,0.24222,0.0
102495,0.40292,1.0
102496,0.30152,1.0
102497,0.24392,0.0
102498,0.39391,1.0
102499,0.57768,1.0
102500,0.18342,0.0
102501,0.42806,1.0
102502,0.24239,0.0
102503,0.09272,0.0
102504,0.22012,0.0
102505,0.21269,0.0
102506,0.1641,0.0
102507,0.23569,0.0
102508,0.5644,1.0
102509,0.07413,0.0
102510,0.08761,0.0
102511,0.58501,1.0
102512,0.07478,0.0
102513,0.3698,1.0
102514,0.72647,1.0
102515,0.22776,0.0
102516,0.21852,0.0
102517,0.22427,0.0
102518,0.06489,0.0
102519,0.09419,0.0
102520,0.11126,0.0
102521,0.40087,1.0
102522,0.44951,1.0
102523,0.30404,1.0
102524,0.06407,0.0
102525,0.24787,0.0
102526,0.24416,0.0
102527,0.31376,1.0
102528,0.1261,0.0
102529,0.20111,0.0
102530,0.65506,1.0
102531,0.49324,1.0
102532,0.38305,1.0
102533,0.09243,0.0
102534,0.09706,0.0
102535,0.42589,1.0
102536,0.10983,0.0
102537,0.3097,1.0
102538,0.10527,0.0
102539,0.48279,1.0
102540,0.29842,1.0
102541,0.11093,0.0
102542,0.2096,0.0
102543,0.73693,1.0
102544,0.61754,1.0
102545,0.32085,1.0
102546,0.19955,0.0
102547,0.48832,1.0
102548,0.28168,1.0
102549,0.49414,1.0
102550,0.23379,0.0
102551,0.11247,0.0
102552,0.38065,1.0
102553,0.14283,0.0
102554,0.0463,0.0
102555,0.07743,0.0
102556,0.18732,0.0
102557,0.46153,1.0
102558,0.19839,0.0
102559,0.1166,0.0
102560,0.53799,1.0
102561,0.07688,0.0
102562,0.23402,0.0
102563,0.15572,0.0
102564,0.03851,0.0
102565,0.07437,0.0
102566,0.13474,0.0
102567,0.08793,0.0
102568,0.45608,1.0
102569,0.36666,1.0
102570,0.04314,0.0
102571,0.05026,0.0
102572,0.19355,0.0
102573,0.12141,0.0
102574,0.1341,0.0
102575,0.24707,0.0
102576,0.31954,1.0
102577,0.33475,1.0
102578,0.61824,1.0
102579,0.18847,0.0
102580,0.10415,0.0
102581,0.31029,1.0
102582,0.08105,0.0
102583,0.19976,0.0
102584,0.33873,1.0
102585,0.17465,0.0
102586,0.38675,1.0
102587,0.14378,0.0
102588,0.35727,1.0
102589,0.14736,0.0
102590,0.08097,0.0
102591,0.69957,1.0
102592,0.41046,1.0
102593,0.28002,1.0
102594,0.77931,1.0
102595,0.32209,1.0
102596,0.21766,0.0
102597,0.0508,0.0
102598,0.40682,1.0
102599,0.47475,1.0
102600,0.0498,0.0
102601,0.34754,1.0
102602,0.30323,1.0
102603,0.18491,0.0
102604,0.0909,0.0
102605,0.41957,1.0
102606,0.10581,0.0
102607,0.07832,0.0
102608,0.12181,0.0
102609,0.41814,1.0
102610,0.06021,0.0
102611,0.38849,1.0
102612,0.10801,0.0
102613,0.06606,0.0
102614,0.06685,0.0
102615,0.61826,1.0
102616,0.15156,0.0
102617,0.09343,0.0
102618,0.17959,0.0
102619,0.06442,0.0
102620,0.22256,0.0
102621,0.43415,1.0
102622,0.10347,0.0
102623,0.05028,0.0
102624,0.09265,0.0
102625,0.19724,0.0
102626,0.65954,1.0
102627,0.35583,1.0
102628,0.13032,0.0
102629,0.26049,0.0
102630,0.13594,0.0
102631,0.18592,0.0
102632,0.42655,1.0
102633,0.11111,0.0
102634,0.12295,0.0
102635,0.11639,0.0
102636,0.22994,0.0
102637,0.08186,0.0
102638,0.20511,0.0
102639,0.14849,0.0
102640,0.1736,0.0
102641,0.48227,1.0
102642,0.16307,0.0
102643,0.0894,0.0
102644,0.35938,1.0
102645,0.07843,0.0
102646,0.21612,0.0
102647,0.07832,0.0
102648,0.07704,0.0
102649,0.32934,1.0
102650,0.19142,0.0
102651,0.21508,0.0
102652,0.08508,0.0
102653,0.77879,1.0
102654,0.25473,0.0
102655,0.0893,0.0
102656,0.19787,0.0
102657,0.06188,0.0
102658,0.19577,0.0
102659,0.05329,0.0
102660,0.21529,0.0
102661,0.60246,1.0
102662,0.11867,0.0
102663,0.183,0.0
102664,0.31457,1.0
102665,0.04806,0.0
102666,0.10309,0.0
102667,0.10944,0.0
102668,0.09846,0.0
102669,0.16906,0.0
102670,0.47519,1.0
102671,0.19079,0.0
102672,0.05288,0.0
102673,0.38648,1.0
102674,0.1355,0.0
102675,0.3636,1.0
102676,0.07082,0.0
102677,0.13336,0.0
102678,0.18425,0.0
102679,0.16315,0.0
102680,0.09052,0.0
102681,0.14788,0.0
102682,0.14491,0.0
102683,0.12809,0.0
102684,0.10023,0.0
102685,0.27389,1.0
102686,0.29859,1.0
102687,0.08746,0.0
102688,0.39433,1.0
102689,0.15377,0.0
102690,0.27203,1.0
102691,0.61419,1.0
102692,0.27409,1.0
102693,0.33535,1.0
102694,0.22043,0.0
102695,0.66449,1.0
102696,0.07494,0.0
102697,0.21806,0.0
102698,0.17617,0.0
102699,0.61599,1.0
102700,0.28668,1.0
102701,0.39451,1.0
102702,0.26815,1.0
102703,0.03645,0.0
102704,0.37773,1.0
102705,0.35361,1.0
102706,0.42262,1.0
102707,0.71008,1.0
102708,0.40532,1.0
102709,0.06224,0.0
102710,0.13812,0.0
102711,0.33223,1.0
102712,0.43738,1.0
102713,0.05231,0.0
102714,0.17378,0.0
102715,0.20501,0.0
102716,0.10987,0.0
102717,0.08378,0.0
102718,0.23347,0.0
102719,0.08339,0.0
102720,0.10711,0.0
102721,0.51393,1.0
102722,0.17546,0.0
102723,0.20611,0.0
102724,0.05528,0.0
102725,0.14532,0.0
102726,0.2017,0.0
102727,0.70479,1.0
102728,0.58523,1.0
102729,0.48424,1.0
102730,0.11694,0.0
102731,0.14055,0.0
102732,0.08301,0.0
102733,0.35835,1.0
102734,0.13368,0.0
102735,0.20195,0.0
102736,0.05944,0.0
102737,0.06692,0.0
102738,0.08234,0.0
102739,0.07934,0.0
102740,0.24539,0.0
102741,0.2734,1.0
102742,0.83352,1.0
102743,0.09781,0.0
102744,0.41732,1.0
102745,0.15083,0.0
102746,0.33833,1.0
102747,0.20555,0.0
102748,0.16529,0.0
102749,0.28799,1.0
102750,0.62851,1.0
102751,0.69543,1.0
102752,0.21702,0.0
102753,0.12226,0.0
102754,0.12067,0.0
102755,0.06111,0.0
102756,0.07599,0.0
102757,0.16369,0.0
102758,0.10345,0.0
102759,0.05112,0.0
102760,0.10164,0.0
102761,0.37317,1.0
102762,0.26476,0.0
102763,0.14752,0.0
102764,0.40632,1.0
102765,0.16522,0.0
102766,0.21009,0.0
102767,0.1573,0.0
102768,0.4285,1.0
102769,0.10915,0.0
102770,0.09306,0.0
102771,0.10134,0.0
102772,0.16734,0.0
102773,0.39544,1.0
102774,0.08463,0.0
102775,0.33201,1.0
102776,0.20646,0.0
102777,0.54961,1.0
102778,0.15137,0.0
102779,0.24174,0.0
102780,0.09929,0.0
102781,0.28692,1.0
102782,0.23057,0.0
102783,0.27254,1.0
102784,0.13579,0.0
102785,0.05294,0.0
102786,0.18848,0.0
102787,0.14186,0.0
102788,0.10714,0.0
102789,0.736,1.0
102790,0.14569,0.0
102791,0.03482,0.0
102792,0.09562,0.0
102793,0.23335,0.0
102794,0.17334,0.0
102795,0.07318,0.0
102796,0.19608,0.0
102797,0.25026,0.0
102798,0.45833,1.0
102799,0.16531,0.0
102800,0.19117,0.0
102801,0.15994,0.0
102802,0.30949,1.0
102803,0.10787,0.0
102804,0.07999,0.0
102805,0.05229,0.0
102806,0.37192,1.0
102807,0.34982,1.0
102808,0.2364,0.0
102809,0.10163,0.0
102810,0.09654,0.0
102811,0.43462,1.0
102812,0.13816,0.0
102813,0.09212,0.0
102814,0.05159,0.0
102815,0.03539,0.0
102816,0.06809,0.0
102817,0.32802,1.0
102818,0.2255,0.0
102819,0.29954,1.0
102820,0.54531,1.0
102821,0.04568,0.0
102822,0.12728,0.0
102823,0.15519,0.0
102824,0.06603,0.0
102825,0.15508,0.0
102826,0.29279,1.0
102827,0.11243,0.0
102828,0.73604,1.0
102829,0.65723,1.0
102830,0.13429,0.0
102831,0.08619,0.0
102832,0.49158,1.0
102833,0.28322,1.0
102834,0.07578,0.0
102835,0.11341,0.0
102836,0.25869,0.0
102837,0.04517,0.0
102838,0.2909,1.0
102839,0.07351,0.0
102840,0.18226,0.0
102841,0.25285,0.0
102842,0.15373,0.0
102843,0.0885,0.0
102844,0.10034,0.0
102845,0.26187,0.0
102846,0.31261,1.0
102847,0.50312,1.0
102848,0.16637,0.0
102849,0.11717,0.0
102850,0.18326,0.0
102851,0.39264,1.0
102852,0.3137,1.0
102853,0.08636,0.0
102854,0.04316,0.0
102855,0.20507,0.0
102856,0.13353,0.0
102857,0.63641,1.0
102858,0.47871,1.0
102859,0.21789,0.0
102860,0.10738,0.0
102861,0.05315,0.0
102862,0.34919,1.0
102863,0.32212,1.0
102864,0.11586,0.0
102865,0.07107,0.0
102866,0.081,0.0
102867,0.09152,0.0
102868,0.27663,1.0
102869,0.3292,1.0
102870,0.68142,1.0
102871,0.09049,0.0
102872,0.35527,1.0
102873,0.22945,0.0
102874,0.27204,1.0
102875,0.30238,1.0
102876,0.18555,0.0
102877,0.5048,1.0
102878,0.23749,0.0
102879,0.63155,1.0
102880,0.04315,0.0
102881,0.08809,0.0
102882,0.16107,0.0
102883,0.23001,0.0
102884,0.07332,0.0
102885,0.19382,0.0
102886,0.26373,0.0
102887,0.0922,0.0
102888,0.23185,0.0
102889,0.28855,1.0
102890,0.30232,1.0
102891,0.06561,0.0
102892,0.64939,1.0
102893,0.25132,0.0
102894,0.10637,0.0
102895,0.23589,0.0
102896,0.16971,0.0
102897,0.1425,0.0
102898,0.54969,1.0
102899,0.6054,1.0
102900,0.0494,0.0
102901,0.25546,0.0
102902,0.36256,1.0
102903,0.32426,1.0
102904,0.06078,0.0
102905,0.25623,0.0
102906,0.09286,0.0
102907,0.31661,1.0
102908,0.14395,0.0
102909,0.06664,0.0
102910,0.22815,0.0
102911,0.08161,0.0
102912,0.39122,1.0
102913,0.47079,1.0
102914,0.24692,0.0
102915,0.75416,1.0
102916,0.28972,1.0
102917,0.07099,0.0
102918,0.09289,0.0
102919,0.09754,0.0
102920,0.1281,0.0
102921,0.06855,0.0
102922,0.2441,0.0
102923,0.28888,1.0
102924,0.48562,1.0
102925,0.15841,0.0
102926,0.19291,0.0
102927,0.3562,1.0
102928,0.56822,1.0
102929,0.58099,1.0
102930,0.16499,0.0
102931,0.46974,1.0
102932,0.04142,0.0
102933,0.10605,0.0
102934,0.1765,0.0
102935,0.20255,0.0
102936,0.52848,1.0
102937,0.13065,0.0
102938,0.63763,1.0
102939,0.41395,1.0
102940,0.10173,0.0
102941,0.72533,1.0
102942,0.36167,1.0
102943,0.0612,0.0
102944,0.20082,0.0
102945,0.17779,0.0
102946,0.09659,0.0
102947,0.20058,0.0
102948,0.22526,0.0
102949,0.15438,0.0
102950,0.09588,0.0
102951,0.27513,1.0
102952,0.29938,1.0
102953,0.13499,0.0
102954,0.7334,1.0
102955,0.24896,0.0
102956,0.38016,1.0
102957,0.2775,1.0
102958,0.4997,1.0
102959,0.6247,1.0
102960,0.27201,1.0
102961,0.04718,0.0
102962,0.14374,0.0
102963,0.1024,0.0
102964,0.10576,0.0
102965,0.1251,0.0
102966,0.10179,0.0
102967,0.27176,1.0
102968,0.0689,0.0
102969,0.46973,1.0
102970,0.18906,0.0
102971,0.22761,0.0
102972,0.23087,0.0
102973,0.28713,1.0
102974,0.07617,0.0
102975,0.05625,0.0
102976,0.08118,0.0
102977,0.14687,0.0
102978,0.43221,1.0
102979,0.38906,1.0
102980,0.2025,0.0
102981,0.23963,0.0
102982,0.0739,0.0
102983,0.28723,1.0
102984,0.07136,0.0
102985,0.28956,1.0
102986,0.12112,0.0
102987,0.21748,0.0
102988,0.2694,1.0
102989,0.29858,1.0
102990,0.13768,0.0
102991,0.26536,1.0
102992,0.05132,0.0
102993,0.10967,0.0
102994,0.6095,1.0
102995,0.37093,1.0
102996,0.16501,0.0
102997,0.13298,0.0
102998,0.2781,1.0
102999,0.27639,1.0
103000,0.06273,0.0
103001,0.30115,1.0
103002,0.51685,1.0
103003,0.16712,0.0
103004,0.48879,1.0
103005,0.37443,1.0
103006,0.25116,0.0
103007,0.04087,0.0
103008,0.06945,0.0
103009,0.38006,1.0
103010,0.1372,0.0
103011,0.20936,0.0
103012,0.15566,0.0
103013,0.11895,0.0
103014,0.13575,0.0
103015,0.72549,1.0
103016,0.49892,1.0
103017,0.66175,1.0
103018,0.39985,1.0
103019,0.14208,0.0
103020,0.57131,1.0
103021,0.0762,0.0
103022,0.52005,1.0
103023,0.17604,0.0
103024,0.71508,1.0
103025,0.29375,1.0
103026,0.10794,0.0
103027,0.26259,0.0
103028,0.08246,0.0
103029,0.12143,0.0
103030,0.40192,1.0
103031,0.14623,0.0
103032,0.1381,0.0
103033,0.16507,0.0
103034,0.0402,0.0
103035,0.22685,0.0
103036,0.41807,1.0
103037,0.14777,0.0
103038,0.28504,1.0
103039,0.26126,0.0
103040,0.12239,0.0
103041,0.4666,1.0
103042,0.48518,1.0
103043,0.43717,1.0
103044,0.14592,0.0
103045,0.07539,0.0
103046,0.16869,0.0
103047,0.28426,1.0
103048,0.4791,1.0
103049,0.18257,0.0
103050,0.17762,0.0
103051,0.39532,1.0
103052,0.09834,0.0
103053,0.11852,0.0
103054,0.12871,0.0
103055,0.0826,0.0
103056,0.13684,0.0
103057,0.05464,0.0
103058,0.05316,0.0
103059,0.08582,0.0
103060,0.67757,1.0
103061,0.19128,0.0
103062,0.47966,1.0
103063,0.10811,0.0
103064,0.26126,0.0
103065,0.33094,1.0
103066,0.12607,0.0
103067,0.32196,1.0
103068,0.11978,0.0
103069,0.47882,1.0
103070,0.14088,0.0
103071,0.07665,0.0
103072,0.0518,0.0
103073,0.20153,0.0
103074,0.0906,0.0
103075,0.40489,1.0
103076,0.27745,1.0
103077,0.18954,0.0
103078,0.21562,0.0
103079,0.07908,0.0
103080,0.09839,0.0
103081,0.0679,0.0
103082,0.04563,0.0
103083,0.12844,0.0
103084,0.06597,0.0
103085,0.49471,1.0
103086,0.23002,0.0
103087,0.17092,0.0
103088,0.20938,0.0
103089,0.26001,0.0
103090,0.28362,1.0
103091,0.13984,0.0
103092,0.20915,0.0
103093,0.099,0.0
103094,0.0998,0.0
103095,0.30471,1.0
103096,0.15217,0.0
103097,0.22352,0.0
103098,0.08852,0.0
103099,0.51403,1.0
103100,0.39619,1.0
103101,0.10537,0.0
103102,0.30017,1.0
103103,0.74911,1.0
103104,0.5112,1.0
103105,0.22846,0.0
103106,0.28966,1.0
103107,0.43263,1.0
103108,0.216,0.0
103109,0.31531,1.0
103110,0.37893,1.0
103111,0.51835,1.0
103112,0.66054,1.0
103113,0.16028,0.0
103114,0.31183,1.0
103115,0.04619,0.0
103116,0.13034,0.0
103117,0.54111,1.0
103118,0.1646,0.0
103119,0.1213,0.0
103120,0.04782,0.0
103121,0.11426,0.0
103122,0.26662,1.0
103123,0.13611,0.0
103124,0.60091,1.0
103125,0.76017,1.0
103126,0.11723,0.0
103127,0.74684,1.0
103128,0.10787,0.0
103129,0.35365,1.0
103130,0.26041,0.0
103131,0.57007,1.0
103132,0.26979,1.0
103133,0.07104,0.0
103134,0.09849,0.0
103135,0.20496,0.0
103136,0.34197,1.0
103137,0.16138,0.0
103138,0.12917,0.0
103139,0.71909,1.0
103140,0.31088,1.0
103141,0.47494,1.0
103142,0.11165,0.0
103143,0.44607,1.0
103144,0.29125,1.0
103145,0.33478,1.0
103146,0.20527,0.0
103147,0.29937,1.0
103148,0.04288,0.0
103149,0.18964,0.0
103150,0.42547,1.0
103151,0.0479,0.0
103152,0.26263,0.0
103153,0.06466,0.0
103154,0.05598,0.0
103155,0.12051,0.0
103156,0.05049,0.0
103157,0.42356,1.0
103158,0.16399,0.0
103159,0.46472,1.0
103160,0.47608,1.0
103161,0.09883,0.0
103162,0.70054,1.0
103163,0.14009,0.0
103164,0.07147,0.0
103165,0.18102,0.0
103166,0.42501,1.0
103167,0.217,0.0
103168,0.23047,0.0
103169,0.26722,1.0
103170,0.13551,0.0
103171,0.14817,0.0
103172,0.14712,0.0
103173,0.45108,1.0
103174,0.38014,1.0
103175,0.12866,0.0
103176,0.2106,0.0
103177,0.37152,1.0
103178,0.14352,0.0
103179,0.64598,1.0
103180,0.15291,0.0
103181,0.04078,0.0
103182,0.2091,0.0
103183,0.28573,1.0
103184,0.1008,0.0
103185,0.16573,0.0
103186,0.12358,0.0
103187,0.26604,1.0
103188,0.11372,0.0
103189,0.20792,0.0
103190,0.42133,1.0
103191,0.78584,1.0
103192,0.21348,0.0
103193,0.36896,1.0
103194,0.2971,1.0
103195,0.26922,1.0
103196,0.27152,1.0
103197,0.08813,0.0
103198,0.0804,0.0
103199,0.11791,0.0
103200,0.12088,0.0
103201,0.27777,1.0
103202,0.15544,0.0
103203,0.23035,0.0
103204,0.09979,0.0
103205,0.08526,0.0
103206,0.2046,0.0
103207,0.57581,1.0
103208,0.67204,1.0
103209,0.22681,0.0
103210,0.29705,1.0
103211,0.04269,0.0
103212,0.49253,1.0
103213,0.16927,0.0
103214,0.43066,1.0
103215,0.36561,1.0
103216,0.83178,1.0
103217,0.35647,1.0
103218,0.77418,1.0
103219,0.04548,0.0
103220,0.09652,0.0
103221,0.10184,0.0
103222,0.28516,1.0
103223,0.35267,1.0
103224,0.27164,1.0
103225,0.06873,0.0
103226,0.44279,1.0
103227,0.31455,1.0
103228,0.65149,1.0
103229,0.40839,1.0
103230,0.21388,0.0
103231,0.25097,0.0
103232,0.43297,1.0
103233,0.1038,0.0
103234,0.09484,0.0
103235,0.21018,0.0
103236,0.12727,0.0
103237,0.04372,0.0
103238,0.11225,0.0
103239,0.24363,0.0
103240,0.16562,0.0
103241,0.53325,1.0
103242,0.25907,0.0
103243,0.36392,1.0
103244,0.27524,1.0
103245,0.21142,0.0
103246,0.87192,1.0
103247,0.18559,0.0
103248,0.75379,1.0
103249,0.11952,0.0
103250,0.57118,1.0
103251,0.09343,0.0
103252,0.07505,0.0
103253,0.58791,1.0
103254,0.22202,0.0
103255,0.09391,0.0
103256,0.1073,0.0
103257,0.08603,0.0
103258,0.0934,0.0
103259,0.20656,0.0
103260,0.06335,0.0
103261,0.06124,0.0
103262,0.45439,1.0
103263,0.18586,0.0
103264,0.33249,1.0
103265,0.13638,0.0
103266,0.30518,1.0
103267,0.37456,1.0
103268,0.1191,0.0
103269,0.13339,0.0
103270,0.31443,1.0
103271,0.11465,0.0
103272,0.08194,0.0
103273,0.17673,0.0
103274,0.38213,1.0
103275,0.31749,1.0
103276,0.21753,0.0
103277,0.58808,1.0
103278,0.47615,1.0
103279,0.16243,0.0
103280,0.03913,0.0
103281,0.0888,0.0
103282,0.04533,0.0
103283,0.1049,0.0
103284,0.26667,1.0
103285,0.08201,0.0
103286,0.34564,1.0
103287,0.33388,1.0
103288,0.15532,0.0
103289,0.27342,1.0
103290,0.80109,1.0
103291,0.33923,1.0
103292,0.25191,0.0
103293,0.04063,0.0
103294,0.30208,1.0
103295,0.10536,0.0
103296,0.04878,0.0
103297,0.35544,1.0
103298,0.095,0.0
103299,0.26015,0.0
103300,0.39467,1.0
103301,0.05107,0.0
103302,0.26229,0.0
103303,0.19627,0.0
103304,0.04206,0.0
103305,0.12379,0.0
103306,0.09383,0.0
103307,0.26711,1.0
103308,0.07583,0.0
103309,0.25806,0.0
103310,0.52893,1.0
103311,0.32564,1.0
103312,0.46836,1.0
103313,0.07096,0.0
103314,0.21977,0.0
103315,0.05019,0.0
103316,0.40097,1.0
103317,0.37601,1.0
103318,0.38792,1.0
103319,0.11968,0.0
103320,0.52352,1.0
103321,0.37089,1.0
103322,0.17309,0.0
103323,0.294,1.0
103324,0.11823,0.0
103325,0.06147,0.0
103326,0.39016,1.0
103327,0.10946,0.0
103328,0.21464,0.0
103329,0.21508,0.0
103330,0.07882,0.0
103331,0.05926,0.0
103332,0.44891,1.0
103333,0.38907,1.0
103334,0.18859,0.0
103335,0.12384,0.0
103336,0.05396,0.0
103337,0.13526,0.0
103338,0.37837,1.0
103339,0.29494,1.0
103340,0.77296,1.0
103341,0.12959,0.0
103342,0.48417,1.0
103343,0.15644,0.0
103344,0.15696,0.0
103345,0.36071,1.0
103346,0.57021,1.0
103347,0.20244,0.0
103348,0.43589,1.0
103349,0.44932,1.0
103350,0.67087,1.0
103351,0.08147,0.0
103352,0.19286,0.0
103353,0.13442,0.0
103354,0.21306,0.0
103355,0.28954,1.0
103356,0.46305,1.0
103357,0.26708,1.0
103358,0.47528,1.0
103359,0.05532,0.0
103360,0.14972,0.0
103361,0.06633,0.0
103362,0.69826,1.0
103363,0.41326,1.0
103364,0.14695,0.0
103365,0.72824,1.0
103366,0.33316,1.0
103367,0.33543,1.0
103368,0.09668,0.0
103369,0.35153,1.0
103370,0.27681,1.0
103371,0.34561,1.0
103372,0.05523,0.0
103373,0.27044,1.0
103374,0.29853,1.0
103375,0.35527,1.0
103376,0.10963,0.0
103377,0.62943,1.0
103378,0.17649,0.0
103379,0.19537,0.0
103380,0.27444,1.0
103381,0.15456,0.0
103382,0.27766,1.0
103383,0.09424,0.0
103384,0.12729,0.0
103385,0.31118,1.0
103386,0.10145,0.0
103387,0.29612,1.0
103388,0.22334,0.0
103389,0.07101,0.0
103390,0.25623,0.0
103391,0.53452,1.0
103392,0.07938,0.0
103393,0.05522,0.0
103394,0.10629,0.0
103395,0.11712,0.0
103396,0.20904,0.0
103397,0.33295,1.0
103398,0.19305,0.0
103399,0.61517,1.0
103400,0.23038,0.0
103401,0.0859,0.0
103402,0.08359,0.0
103403,0.40229,1.0
103404,0.08555,0.0
103405,0.07411,0.0
103406,0.07286,0.0
103407,0.40304,1.0
103408,0.46678,1.0
103409,0.20303,0.0
103410,0.09797,0.0
103411,0.0496,0.0
103412,0.61506,1.0
103413,0.15874,0.0
103414,0.14258,0.0
103415,0.41025,1.0
103416,0.08295,0.0
103417,0.32406,1.0
103418,0.14073,0.0
103419,0.09657,0.0
103420,0.10287,0.0
103421,0.06877,0.0
103422,0.37742,1.0
103423,0.05535,0.0
103424,0.2318,0.0
103425,0.60929,1.0
103426,0.21634,0.0
103427,0.59288,1.0
103428,0.10667,0.0
103429,0.17433,0.0
103430,0.06206,0.0
103431,0.62429,1.0
103432,0.39198,1.0
103433,0.55256,1.0
103434,0.04929,0.0
103435,0.07366,0.0
103436,0.1144,0.0
103437,0.31717,1.0
103438,0.34386,1.0
103439,0.07551,0.0
103440,0.10626,0.0
103441,0.09676,0.0
103442,0.22989,0.0
103443,0.08204,0.0
103444,0.07983,0.0
103445,0.35573,1.0
103446,0.08505,0.0
103447,0.12058,0.0
103448,0.07836,0.0
103449,0.05764,0.0
103450,0.08873,0.0
103451,0.31986,1.0
103452,0.20482,0.0
103453,0.10194,0.0
103454,0.45014,1.0
103455,0.26844,1.0
103456,0.51462,1.0
103457,0.10886,0.0
103458,0.46283,1.0
103459,0.16858,0.0
103460,0.49093,1.0
103461,0.33966,1.0
103462,0.06062,0.0
103463,0.27026,1.0
103464,0.05875,0.0
103465,0.26421,0.0
103466,0.15674,0.0
103467,0.12736,0.0
103468,0.39544,1.0
103469,0.35025,1.0
103470,0.16032,0.0
103471,0.18651,0.0
103472,0.10246,0.0
103473,0.6162,1.0
103474,0.40404,1.0
103475,0.2703,1.0
103476,0.57656,1.0
103477,0.39759,1.0
103478,0.10952,0.0
103479,0.0787,0.0
103480,0.04309,0.0
103481,0.12696,0.0
103482,0.44408,1.0
103483,0.27125,1.0
103484,0.22001,0.0
103485,0.4397,1.0
103486,0.26092,0.0
103487,0.36425,1.0
103488,0.34617,1.0
103489,0.13063,0.0
103490,0.1129,0.0
103491,0.10739,0.0
103492,0.35837,1.0
103493,0.19404,0.0
103494,0.58007,1.0
103495,0.1157,0.0
103496,0.27222,1.0
103497,0.48588,1.0
103498,0.06448,0.0
103499,0.3196,1.0
103500,0.25361,0.0
103501,0.37257,1.0
103502,0.08915,0.0
103503,0.23097,0.0
103504,0.08525,0.0
103505,0.1871,0.0
103506,0.20575,0.0
103507,0.05618,0.0
103508,0.5873,1.0
103509,0.17856,0.0
103510,0.32697,1.0
103511,0.15199,0.0
103512,0.04786,0.0
103513,0.16443,0.0
103514,0.54805,1.0
103515,0.29329,1.0
103516,0.47033,1.0
103517,0.24393,0.0
103518,0.07151,0.0
103519,0.51178,1.0
103520,0.15898,0.0
103521,0.28048,1.0
103522,0.08134,0.0
103523,0.29484,1.0
103524,0.57559,1.0
103525,0.11046,0.0
103526,0.26674,1.0
103527,0.29237,1.0
103528,0.14695,0.0
103529,0.08353,0.0
103530,0.0589,0.0
103531,0.10246,0.0
103532,0.07471,0.0
103533,0.20168,0.0
103534,0.03814,0.0
103535,0.24324,0.0
103536,0.6277,1.0
103537,0.08267,0.0
103538,0.55953,1.0
103539,0.09374,0.0
103540,0.23273,0.0
103541,0.39153,1.0
103542,0.15012,0.0
103543,0.36471,1.0
103544,0.24635,0.0
103545,0.12655,0.0
103546,0.10902,0.0
103547,0.14144,0.0
103548,0.10845,0.0
103549,0.26247,0.0
103550,0.18282,0.0
103551,0.10015,0.0
103552,0.06403,0.0
103553,0.17543,0.0
